1	200	https://fr.wikipedia.org/wiki/Robot	Ok
2	200	https://fr.wikipedia.org/wiki/Robot_de_cuisine	Ok
3	301	fr.wikipedia.org/wiki/Robot_d%27indexation	Not Ok
4	200	https://fr.wikipedia.org/wiki/Bot_informatique	Ok
5	404	https://fr.wikipedia.org/wiki/Robot_(Leonard_de_Vinci)	Not Ok
6	502	https://roboty.magistry.fr	Not Ok
